id,name,url,category,price,reasons
2675,"Колбаса сырокопченая Ла Парма высшего сорта, 1 кг",https://edostavka.by/product/767352,"Мясо, птица, колбасы",39.35,Комплексная пищевая добавка
2676,"Рулет копчено-вареный Императорский из мяса цыплят-бройлеров, высший сорт, 1 кг",https://edostavka.by/product/2081338,"Мясо, птица, колбасы",22.19,Комплексная пищевая добавка
2678,"Продукт сыровяленый из свинины Прошутто, 1 кг",https://edostavka.by/product/2196103,"Мясо, птица, колбасы",45.99,Комплексная пищевая добавка
2679,"Колбаски из свинины Испанские с вяляными томатами, 500 г",https://edostavka.by/product/2090370,"Мясо, птица, колбасы",10.79,Комплексная пищевая добавка
2680,"Колбаса вареная Гостовская высшего сорта, 450 г",https://edostavka.by/product/2002447,"Мясо, птица, колбасы",5.39,Комплексная пищевая добавка
2681,"Сардельки Шпикачки Купеческие бессортовые, 1 кг",https://edostavka.by/product/724608,"Мясо, птица, колбасы",9.83,Комплексная пищевая добавка; Посолочная смесь
2682,Плечевая часть крыла копчено-вареная из мяса цыплят-бройлеров Мясоградская 230г,https://edostavka.by/product/735375,"Мясо, птица, колбасы",4.09,Комплексная пищевая добавка
2687,"Сардельки Римские из мяса птицы, высший сорт, 390 г",https://edostavka.by/product/1215986,"Мясо, птица, колбасы",7.02,Комплексная пищевая добавка
2690,"Голубцы Гурман замороженные, 700 г",https://edostavka.by/product/2015396,"Мясо, птица, колбасы",11.69,Комплексная пищевая добавка
2692,"Филе сыровяленое из индейки Фермерское высшего сорта, 1 кг",https://edostavka.by/product/2024326,"Мясо, птица, колбасы",74.69,Комплексная пищевая добавка
2693,"Колбаса копчено-вареная Сервелат ароматный с перцем и чесноком высший сорт, 220 г",https://edostavka.by/product/2165278,"Мясо, птица, колбасы",5.59,Комплексная пищевая добавка
2694,Продукт копчено-вареный из свинины Карбонад Домашний 1 кг,https://edostavka.by/product/285862,"Мясо, птица, колбасы",29.85,Комплексная пищевая добавка
2695,Продукт копчено-вареный из свинины мясной Грудинка Особая 1 кг,https://edostavka.by/product/69628,"Мясо, птица, колбасы",24.59,Комплексная пищевая добавка
2696,"Колбаски копчено-вареные Кабандос Острые высшего сорта, 85 г",https://edostavka.by/product/2057395,"Мясо, птица, колбасы",3.97,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2700,Продукт сырокопченый из свинины Балыковый 1 кг,https://edostavka.by/product/1667234,"Мясо, птица, колбасы",30.05,Комплексная пищевая добавка; Посолочная смесь
2701,"Колбаса сыровяленая Дукорская салями высшего сорта, 1 кг",https://edostavka.by/product/1667272,"Мясо, птица, колбасы",29.99,Комплексная пищевая добавка; Посолочная смесь
2702,"Колбаски копчено-вареные Карпатские из индейки высшего сорта, 300 г",https://edostavka.by/product/2060792,"Мясо, птица, колбасы",5.31,Комплексная пищевая добавка; Влагоудерживающий агент
2703,"Колбаски вареные Мексиканские с острым перчиком высшего сорта, 360 г",https://edostavka.by/product/2065961,"Мясо, птица, колбасы",6.23,Пищевая добавка (неуточнённая); Комплексная пищевая добавка
2704,"Колбаса вареная Мортаделла новая высший сорт, 460 г",https://edostavka.by/product/1933014,"Мясо, птица, колбасы",4.35,Комплексная пищевая добавка
2705,Продукт сырокопченый из свинины Балык Рождественский 150 г,https://edostavka.by/product/2168025,"Мясо, птица, колбасы",7.69,Комплексная пищевая добавка
2708,"Колбаса копчено-вареная Сервелат ореховый высший сорт, 400 г",https://edostavka.by/product/997611,"Мясо, птица, колбасы",8.58,Комплексная пищевая добавка
2709,"Ветчина вареная Балерон из цыплят-бройлеров, высшего сорта, 1 кг",https://edostavka.by/product/2210018,"Мясо, птица, колбасы",16.27,Комплексная пищевая добавка
2710,"Колбаса сырокопченая Иней Домашняя из свинины полусухая, нарезка, 80 г",https://edostavka.by/product/1838024,"Мясо, птица, колбасы",5.89,Посолочная смесь
2711,Паста мясная PastaMania Индейка Аппетитная 150 г,https://edostavka.by/product/2093784,"Мясо, птица, колбасы",4.79,Комплексная пищевая добавка
2713,"Колбаса вареная Банзай из мяса цыплят-бройлеров, высшего сорта, 400 г",https://edostavka.by/product/2284082,"Мясо, птица, колбасы",5.74,Комплексная пищевая добавка
2715,Ассорти сырокопченое Мясная история Шейка и Балык 100 г,https://edostavka.by/product/1727951,"Мясо, птица, колбасы",7.79,Посолочная смесь
2716,"Продукт копчено-вареный Свиное ушко, 1 кг",https://edostavka.by/product/1946541,"Мясо, птица, колбасы",16.65,Комплексная пищевая добавка
2717,"Колбаски копчено-вареные Кабандос с сыром высшего сорта, 85 г",https://edostavka.by/product/2057396,"Мясо, птица, колбасы",3.97,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2719,"Буженина из свинины От Шефа для запекания, охлажденная, 1 кг",https://edostavka.by/product/1827097,"Мясо, птица, колбасы",19.99,Комплексная пищевая добавка
2720,Ветчина из свинины Классическая копчено-вареная 1 кг,https://edostavka.by/product/2089001,"Мясо, птица, колбасы",24.95,Комплексная пищевая добавка
2721,"Сосиски Супер Мини высшего сорта, 550 г",https://edostavka.by/product/2032864,"Мясо, птица, колбасы",6.3,Комплексная пищевая добавка
2722,"Колбаса вареная Молочная высшего сорта, 650 г",https://edostavka.by/product/2144774,"Мясо, птица, колбасы",8.38,Комплексная пищевая добавка
2723,"Колбаса вареная С сальцем высшего сорта, 650 г",https://edostavka.by/product/2218782,"Мясо, птица, колбасы",8.93,Комплексная пищевая добавка
2724,"Сосиски Нежные с телятиной высшего сорта, 1 кг",https://edostavka.by/product/1170479,"Мясо, птица, колбасы",13.18,Комплексная пищевая добавка; Посолочная смесь
2726,"Колбаса сыровяленая  От бабушки высшего сорта, 1 кг",https://edostavka.by/product/2060905,"Мясо, птица, колбасы",29.55,Комплексная пищевая добавка
2728,Продукт копчено-вареный из свинины мясной Бекон для жарки 220 г,https://edostavka.by/product/2099346,"Мясо, птица, колбасы",7.79,Комплексная пищевая добавка
2729,"Сардельки Шпикачки Домашние с сальцем высшего сорта, 1 кг",https://edostavka.by/product/2100698,"Мясо, птица, колбасы",10.85,Функциональная смесь; Комплексная пищевая добавка
2731,Продукт сыровяленый из свинины мясной Чипсы Старославянские 100 г,https://edostavka.by/product/2090302,"Мясо, птица, колбасы",8.49,Комплексная пищевая добавка
2732,"Продукт варено-копченый из свинины Ветчина Березовская, 1 кг",https://edostavka.by/product/2233535,"Мясо, птица, колбасы",24.05,Комплексная пищевая добавка
2733,"Фарш из индейки, замороженный, 500 г",https://edostavka.by/product/2024339,"Мясо, птица, колбасы",8.99,Комплексная пищевая добавка; Влагоудерживающий агент
2734,"Колбаса копчено-вареная Дубовая из индейки высшего сорта, 1 кг",https://edostavka.by/product/2024333,"Мясо, птица, колбасы",33.05,Комплексная пищевая добавка
2736,Тушка коп­че­но-ва­ре­ная цып­лен­ка-брой­ле­ра  Царская 1 кг,https://edostavka.by/product/2194355,"Мясо, птица, колбасы",11.89,Комплексная пищевая добавка; Посолочная смесь
2737,"Студень Брестский мясокамбинат утиный, 500 г",https://edostavka.by/product/2203913,"Мясо, птица, колбасы",6.63,Комплексная пищевая добавка
2738,"Сосиски Молочные элит высшего сорта, 1 кг",https://edostavka.by/product/2099577,"Мясо, птица, колбасы",15.98,Комплексная пищевая добавка
2740,"Шашлык из свинины Домашний охлажденный, 1 кг",https://edostavka.by/product/2245573,"Мясо, птица, колбасы",13.99,Комплексная пищевая добавка
2741,Голень копчено-вареная из цыплят-бройлеров Мясоград 430г,https://edostavka.by/product/903117,"Мясо, птица, колбасы",7.45,Комплексная пищевая добавка
2742,"Стейк из индейки с пряными травами в пакете для запекания, охлажденный, 1 кг",https://edostavka.by/product/1790172,"Мясо, птица, колбасы",24.59,Комплексная пищевая добавка
2743,"Сосиски Из индейки мини высшего сорта, 400 г",https://edostavka.by/product/2024354,"Мясо, птица, колбасы",7.9,Комплексная пищевая добавка
2744,"Продукт из говядины копчено-вареный Мясной рулет сочный, 1 кг",https://edostavka.by/product/2221249,"Мясо, птица, колбасы",19.99,Комплексная пищевая добавка; Посолочная смесь
2745,"Крыло варено-копченое Дзержинка Аппетитное, 1 кг",https://edostavka.by/product/2228802,"Мясо, птица, колбасы",16.29,Комплексная пищевая добавка
2746,"Колбаса вареная Вкусная высшего сорта, 500 г",https://edostavka.by/product/720721,"Мясо, птица, колбасы",4.91,Комплексная пищевая добавка; Влагоудерживающий агент
2747,Сосиски Мишутка Детские с сыром 480 г,https://edostavka.by/product/2019754,"Мясо, птица, колбасы",8.52,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2748,"Филе варено-копченое Дзержинка Аппетитное, 1 кг",https://edostavka.by/product/2180339,"Мясо, птица, колбасы",25.29,Комплексная пищевая добавка
2749,"Колбаса варено-копченая  Ветчинная высшего сорта, 415 г",https://edostavka.by/product/2132944,"Мясо, птица, колбасы",9.77,Комплексная пищевая добавка
2751,"Фарш с мясом утенка По-домашнему охлажденный, 500 г",https://edostavka.by/product/2233554,"Мясо, птица, колбасы",14.53,Комплексная пищевая добавка
2752,"Грудинка свиная соленая, 1 кг",https://edostavka.by/product/1188710,"Мясо, птица, колбасы",25.99,Комплексная пищевая добавка
2753,"Колбаса сыровяленая Неапольская из мяса индейки высшего сорта, 230 г",https://edostavka.by/product/2069214,"Мясо, птица, колбасы",8.35,Комплексная пищевая добавка
2754,Продукт сыровяленый Тар-Тар Минский 1 кг,https://edostavka.by/product/1912252,"Мясо, птица, колбасы",42.29,Комплексная пищевая добавка
2756,"Колбаса сыровяленая Суджук первого сорта, 1 кг",https://edostavka.by/product/1329046,"Мясо, птица, колбасы",37.89,Комплексная пищевая добавка; Посолочная смесь
2757,"Колбаса сыровяленая От Дедушки высший сорт, 1 кг",https://edostavka.by/product/1433483,"Мясо, птица, колбасы",30.15,Комплексная пищевая добавка
2759,"Колбаски вареные Индюшиные для гриля высшего сорта, 1 кг",https://edostavka.by/product/2024320,"Мясо, птица, колбасы",20.97,Комплексная пищевая добавка
2760,"Колбаски варено-копченые Французские с грибами, высшего сорта, 360 г",https://edostavka.by/product/2179674,"Мясо, птица, колбасы",7.13,Комплексная пищевая добавка
2762,"Сардельки Семейные высшего сорта, 1 кг",https://edostavka.by/product/2168048,"Мясо, птица, колбасы",9.65,Комплексная пищевая добавка; Посолочная смесь
2763,Колбаса кровяная Кашанка по-царски вареная 1 кг,https://edostavka.by/product/2097078,"Мясо, птица, колбасы",14.23,Комплексная пищевая добавка
2767,"Сосиски Классические высшего сорта, 480 г",https://edostavka.by/product/2145138,"Мясо, птица, колбасы",6.77,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2768,"Колбаса сырокопченая Милано высший сорт, 1 кг",https://edostavka.by/product/1146719,"Мясо, птица, колбасы",31.39,Комплексная пищевая добавка
2770,"Сосиски По-изабелински из индейки высшего сорта,  1 кг",https://edostavka.by/product/2073549,"Мясо, птица, колбасы",8.99,Комплексная пищевая добавка
2771,"Колбаса полукопченая Галерея вкуса Алфавитка детская высший сорт, 210г",https://edostavka.by/product/2014274,"Мясо, птица, колбасы",5.73,Комплексная пищевая добавка
2772,"Колбаса сырокопченая Иней салями полусухая, нарезка, 100 г",https://edostavka.by/product/1800856,"Мясо, птица, колбасы",7.85,Посолочная смесь
2773,"Бочок запеченный свиной Из печи, 1 кг",https://edostavka.by/product/976178,"Мясо, птица, колбасы",27.55,Комплексная пищевая добавка
2776,"Сосиски Смартики с Са и Мg высшего сорта, 250 г",https://edostavka.by/product/2240857,"Мясо, птица, колбасы",4.39,Комплексная пищевая добавка
2777,"Буженина из свинины  По-домашнему для запекания, охлажденная, 1к г",https://edostavka.by/product/1341607,"Мясо, птица, колбасы",23.07,Комплексная пищевая добавка
2781,"Консервы паштетные Рийет утиный классик, 90 г",https://edostavka.by/product/2262561,"Мясо, птица, колбасы",7.15,Комплексная пищевая добавка
2782,"Бедро цыплят-бройлеров в майонезном соусе, охлажденное, 1.4 кг",https://edostavka.by/product/1456213,"Мясо, птица, колбасы",18.58,Комплексная пищевая добавка
2783,Продукт сыровяленый из свинины мясной Чипсы Королевские 100 г,https://edostavka.by/product/2083499,"Мясо, птица, колбасы",9.69,Комплексная пищевая добавка
2786,Консервы мясные Мясны куток паштет куриный с грибами 100 г,https://edostavka.by/product/505369,"Мясо, птица, колбасы",1.99,Пищевая добавка (неуточнённая)
2787,"Колбаска сыровяленая Галерея вкуса Биробиджанская сорта экстра, 180 г",https://edostavka.by/product/507795,"Мясо, птица, колбасы",9.39,Комплексная пищевая добавка
2789,"Колбаса сыровяленая полусухая Австрийская новая высшего сорта, нарезка, 90 г",https://edostavka.by/product/2173852,"Мясо, птица, колбасы",6.85,Комплексная пищевая добавка
2790,"Фарш из свинины Трапеза,  охлажденный, 1 кг",https://edostavka.by/product/2180161,"Мясо, птица, колбасы",17.09,Комплексная пищевая добавка
2791,"Шашлык из свинины для барбекю охлажденный, 1 кг",https://edostavka.by/product/2217083,"Мясо, птица, колбасы",21.31,Комплексная пищевая добавка
2793,"Колбаски копчено-вареное Для хот-догов из индейки высшего сорта, 1 кг",https://edostavka.by/product/2024341,"Мясо, птица, колбасы",14.25,Комплексная пищевая добавка
2795,"Колбаса сырокопченая Тисовецкая салями высшего сорта, 1 кг",https://edostavka.by/product/2100215,"Мясо, птица, колбасы",42.25,Комплексная пищевая добавка
2796,"Сардельки Свиные высшего сорта, 1 кг",https://edostavka.by/product/1814970,"Мясо, птица, колбасы",14.63,Комплексная пищевая добавка
2797,"Крыло цыплят-бройлеров в маринаде для запекания, охлажденный, 1 кг",https://edostavka.by/product/2086564,"Мясо, птица, колбасы",16.13,Комплексная пищевая добавка
2798,"Колбаса копчено-вареная Сервелат Финский высшего сорта, 1кг",https://edostavka.by/product/2090909,"Мясо, птица, колбасы",15.19,Комплексная пищевая добавка
2799,"Продукт из мяса цыпленка-бройлера Филе в желе, 1 кг",https://edostavka.by/product/2180340,"Мясо, птица, колбасы",11.92,Комплексная пищевая добавка
2800,"Окорочок утенка в медово-соевом соусе, для запекания, охлажденный, 1 кг",https://edostavka.by/product/2240214,"Мясо, птица, колбасы",32.9,Комплексная пищевая добавка
2804,"Продукт из свинины мясной копчено-вареный Буженина по-домашнему, 1 кг",https://edostavka.by/product/2223095,"Мясо, птица, колбасы",22.99,Комплексная пищевая добавка
2805,"Колбаса сырокопченая Мясная история чоризо милано, полусухая, нарезка, 100 г",https://edostavka.by/product/1727950,"Мясо, птица, колбасы",7.55,Посолочная смесь
2806,"Фарш из говядины охлажденный, 500г",https://edostavka.by/product/2199110,"Мясо, птица, колбасы",14.49,Комплексная пищевая добавка
2807,"Фарш из свинины и курицы Премиум охлажденный, 500 г",https://edostavka.by/product/2266420,"Мясо, птица, колбасы",11.57,Комплексная пищевая добавка
2809,"Колбаса варено-копченая Сервелат из индейки, высшего сорта, 500 г",https://edostavka.by/product/2090978,"Мясо, птица, колбасы",8.29,Комплексная пищевая добавка
2810,"Колбаса вареная Мусульманская, высший сорт, 390 г",https://edostavka.by/product/2174954,"Мясо, птица, колбасы",5.09,Комплексная пищевая добавка; Посолочная смесь
2812,"Колбаса сыровяленая Королевская новая высшего сорта нарезка, 90 г",https://edostavka.by/product/2166842,"Мясо, птица, колбасы",5.59,Комплексная пищевая добавка
2813,"Колбаса сыровяленая Тёщина Нежная высшего сорта, 1 кг",https://edostavka.by/product/2099325,"Мясо, птица, колбасы",40.85,Комплексная пищевая добавка; Посолочная смесь
2815,"Фарш из говядины  Котлетный замороженный, 1 кг",https://edostavka.by/product/2245576,"Мясо, птица, колбасы",18.65,Комплексная пищевая добавка
2817,"Продукт свиной Вырезка Юбилейная копченый, 1 кг",https://edostavka.by/product/609345,"Мясо, птица, колбасы",31.39,Комплексная пищевая добавка
2818,Продукт копчено-вареный из свинины Окорок домашний 1 кг,https://edostavka.by/product/287845,"Мясо, птица, колбасы",24.09,Комплексная пищевая добавка
2820,Ветчина вареная Галерея вкуса Алфавитка 240 г,https://edostavka.by/product/768655,"Мясо, птица, колбасы",4.56,Комплексная пищевая добавка
2821,"Колбаса полукопченая Филейная из мяса птицы, высшего сорта, 1 кг",https://edostavka.by/product/1536410,"Мясо, птица, колбасы",15.63,Комплексная пищевая добавка
2822,"Колбаса сыровяленая Сабросо Росо из мяса индейки нарезка, 70 г",https://edostavka.by/product/1990641,"Мясо, птица, колбасы",8.65,Посолочная смесь
2823,Ребра коп­че­но-ва­ре­ные из сви­ни­ны Столичные 1 кг,https://edostavka.by/product/2144071,"Мясо, птица, колбасы",19.45,Комплексная пищевая добавка
2826,"Кордон блю из куриного филе с ветчиной и сыром, замороженное,  1.485кг",https://edostavka.by/product/2052440,"Мясо, птица, колбасы",30.99,Комплексная пищевая добавка
2827,"Колбаски варено-копченые Неаполитанские высшего сорта, 360 г",https://edostavka.by/product/2179673,"Мясо, птица, колбасы",7.13,Комплексная пищевая добавка
2828,"Продукт из свинины сырокопченый Бекон для английского завтрака, 180 г",https://edostavka.by/product/2101850,"Мясо, птица, колбасы",11.69,Комплексная пищевая добавка
2829,"Рулет копчено-вареный Утёна с филе утенка, 450г",https://edostavka.by/product/2262427,"Мясо, птица, колбасы",10.99,Комплексная пищевая добавка
2830,Продукт сырокопченый из свинины мясной Балык 100 г,https://edostavka.by/product/962261,"Мясо, птица, колбасы",8.39,Посолочная смесь
2831,"Сосиски Мусульманские высшего сорта, 1 кг",https://edostavka.by/product/2084803,"Мясо, птица, колбасы",13.14,Комплексная пищевая добавка; Посолочная смесь
2832,"Купаты из индейки Дачные замороженные, 1 кг",https://edostavka.by/product/2024344,"Мясо, птица, колбасы",32.05,Комплексная пищевая добавка
2834,"Стейк из свинины С Италянскими травами, охлажденный, 1 кг",https://edostavka.by/product/2057053,"Мясо, птица, колбасы",27.79,Комплексная пищевая добавка
2836,"Колбаса сырокопченая Иней Литовская из мяса птицы, нарезка, 100 г",https://edostavka.by/product/1800854,"Мясо, птица, колбасы",7.59,Посолочная смесь
2837,"Колбаса сырокопченая Альпийская высшего сорта, 300 г",https://edostavka.by/product/2024791,"Мясо, птица, колбасы",10.85,Комплексная пищевая добавка
2838,"Колбаса сырокопченая Оригинальная Столичная первого сорта,1 кг",https://edostavka.by/product/2058592,"Мясо, птица, колбасы",33.15,Комплексная пищевая добавка
2839,"Колбаски сырокопченые Кабандос Премиум высшего сорта, 80г",https://edostavka.by/product/2170713,"Мясо, птица, колбасы",4.69,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2842,"Колбаса вареная Лакомый край Классическая с салом высшего сорта, 460 г",https://edostavka.by/product/2036474,"Мясо, птица, колбасы",4,Комплексная пищевая добавка
2843,Ветчина Мраморная 470 г,https://edostavka.by/product/2038816,"Мясо, птица, колбасы",6.75,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2844,"Бекон сырокопченый Дымов из свинины, 150 г",https://edostavka.by/product/1414179,"Мясо, птица, колбасы",8.29,Посолочная смесь
2845,"Микс из цыпленка-бройлера Барбекю в маринаде, охлажденное, 1400 г",https://edostavka.by/product/1237425,"Мясо, птица, колбасы",18.27,Комплексная пищевая добавка
2847,"Кабаносы сыровяленые Фермерские из индейки высшего сорта, 1 кг",https://edostavka.by/product/2024334,"Мясо, птица, колбасы",77.75,Комплексная пищевая добавка
2848,"Сердечки цыпленка-бройлера в маринаде, охлажденный,  1 кг",https://edostavka.by/product/2137669,"Мясо, птица, колбасы",12.49,Комплексная пищевая добавка
2850,Паста мясная PastaMania цыпленок по-восточному 150 г,https://edostavka.by/product/2093781,"Мясо, птица, колбасы",4.65,Комплексная пищевая добавка
2851,"Фарш из свинины и говядины Мясной дар замороженный , 900 г",https://edostavka.by/product/1968806,"Мясо, птица, колбасы",13.99,Комплексная пищевая добавка
2852,Голень копчено-вареная из мяса цыплят-бройлеров Аппетитная 1 кг,https://edostavka.by/product/2194358,"Мясо, птица, колбасы",14.65,Комплексная пищевая добавка; Посолочная смесь
2853,"Колбаса сырокопченая Оригинальная Пьемонте высшего сорта, нарезка, 80 г",https://edostavka.by/product/2204104,"Мясо, птица, колбасы",4.69,Комплексная пищевая добавка
2854,Продукт сыровяленый Прошутто 1 кг,https://edostavka.by/product/1846936,"Мясо, птица, колбасы",53.35,Комплексная пищевая добавка
2855,"Колбаса сыровяленая Прима с коньяком, высший сорт, 180 г",https://edostavka.by/product/894876,"Мясо, птица, колбасы",5.85,Пищевая добавка (неуточнённая)
2856,"Котлета из говядины Трапеза для гамбургеров, охлажденная, 590 г",https://edostavka.by/product/1350535,"Мясо, птица, колбасы",11.76,Комплексная пищевая добавка
2858,"Стейк из говядины Beef Steak охлажденный, 1 кг",https://edostavka.by/product/1954664,"Мясо, птица, колбасы",60.99,Комплексная пищевая добавка
2862,"Колбаса сырокопченая Salame нарезка, 80 г",https://edostavka.by/product/2088987,"Мясо, птица, колбасы",8.25,Посолочная смесь
2863,"Продукт копчено-вареный Рулет из индейки с перцем и чесноком, высшего сорта, 1 кг",https://edostavka.by/product/2041794,"Мясо, птица, колбасы",23.25,Влагоудерживающий агент
2866,Хамон сыровяленый охлажденный из голени индейки 1 кг,https://edostavka.by/product/2101223,"Мясо, птица, колбасы",29.35,Комплексная пищевая добавка
2867,"Колбаса вареная Молочная Волковысская высшего сорта, 550 г",https://edostavka.by/product/2129763,"Мясо, птица, колбасы",6.56,Комплексная пищевая добавка
2871,Грудинка По-королевски копчено-вареная 1 кг,https://edostavka.by/product/216278,"Мясо, птица, колбасы",24.09,Комплексная пищевая добавка
2872,"Продукт из свинины сырокопченый Соппресата, 1 кг",https://edostavka.by/product/2032762,"Мясо, птица, колбасы",27.99,Комплексная пищевая добавка
2873,"Колбаса вареная Филейная высшего сорта, 460 г",https://edostavka.by/product/1932224,"Мясо, птица, колбасы",4.31,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2875,"Колбаски Для жарки с лисичками охлажденные, 500 г",https://edostavka.by/product/2057055,"Мясо, птица, колбасы",11.16,Комплексная пищевая добавка
2877,"Сардельки Из индейки мини высшего сорта, 400 г",https://edostavka.by/product/2024356,"Мясо, птица, колбасы",7.9,Комплексная пищевая добавка
2878,"Рулет копчено-вареный из цыпленка-бройлера Ландграф высшего сорта, 1 кг",https://edostavka.by/product/2038857,"Мясо, птица, колбасы",21.45,Комплексная пищевая добавка
2879,"Колбаса полукопченая Чешская с медом  высший сорт, 1 кг",https://edostavka.by/product/2102072,"Мясо, птица, колбасы",22.58,Комплексная пищевая добавка
2882,"Консервы мясные Гродфуд паштет куриный печеночный, 130 г",https://edostavka.by/product/94931,"Мясо, птица, колбасы",2.49,Комплексная пищевая добавка
2885,Филе копчено-вареное охлажденное индейки По-Изабелински 1 кг,https://edostavka.by/product/2060789,"Мясо, птица, колбасы",42.95,Комплексная пищевая добавка
2886,"Шашлык из цыплят-бройлеров Летний охлажденный, 1 кг",https://edostavka.by/product/2064651,"Мясо, птица, колбасы",12.99,Комплексная пищевая добавка
2887,"Шашлык из свинины   Домашний охлажденный, 1 кг",https://edostavka.by/product/1974070,"Мясо, птица, колбасы",18.98,Комплексная пищевая добавка
2888,"Колбаса полукопченая Королевская высший сорт, 1 кг",https://edostavka.by/product/1989435,"Мясо, птица, колбасы",18.79,Комплексная пищевая добавка
2890,Продукт сырокопченый из свинины Карпаччо из вырезки 1 кг,https://edostavka.by/product/2169428,"Мясо, птица, колбасы",38.69,Комплексная пищевая добавка
2892,"Консервы паштетные Рийет утиный с фуа-гра, 90 г",https://edostavka.by/product/2262563,"Мясо, птица, колбасы",8.85,Комплексная пищевая добавка
2893,"Колбаса вареная Молочная новая высшего сорта, 650 г",https://edostavka.by/product/2171120,"Мясо, птица, колбасы",8.52,Комплексная пищевая добавка
2894,"Полтушка копчено-вареная цыпленка-бройлера Классическая, 1 кг",https://edostavka.by/product/723305,"Мясо, птица, колбасы",15.39,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2895,"Колбаса сырокопченая Пепперони высший сорт, 1 кг",https://edostavka.by/product/836090,"Мясо, птица, колбасы",34.89,Комплексная пищевая добавка
2896,"Колбаса вареная Кремлевская с говядиной высшего сорта, 580 г",https://edostavka.by/product/2087686,"Мясо, птица, колбасы",6.89,Комплексная пищевая добавка
2897,"Продукт из свинины Джерки острые с белым перцем сушенный, 100 г",https://edostavka.by/product/2145684,"Мясо, птица, колбасы",11.99,Комплексная пищевая добавка; Посолочная смесь
2898,"Продукт из свинины сыровяленый Закуска от деда Степана, 1 кг",https://edostavka.by/product/2099326,"Мясо, птица, колбасы",43.79,Комплексная пищевая добавка; Посолочная смесь
2899,"Колбаса сыровяленая Оригинальная Брезаола высшего сорта, 1 кг",https://edostavka.by/product/2216461,"Мясо, птица, колбасы",69.99,Комплексная пищевая добавка
2900,"Сосиски Мортаделлки Сардо вышего сорта, 300 г",https://edostavka.by/product/2220521,"Мясо, птица, колбасы",3.69,Комплексная пищевая добавка; Посолочная смесь
2901,"Бекон Баварский сырокопченый, 200 г",https://edostavka.by/product/1784641,"Мясо, птица, колбасы",7.25,Комплексная пищевая добавка
2902,"Колбаса сыровяленая Королевская высшего сорта, 1 кг",https://edostavka.by/product/816005,"Мясо, птица, колбасы",38.45,Комплексная пищевая добавка; Посолочная смесь
2904,Про­дукт коп­че­но-ва­ре­ный из го­вя­ди­ны Березовская 1 кг,https://edostavka.by/product/2183520,"Мясо, птица, колбасы",36.95,Комплексная пищевая добавка
2905,"Колбаса сырокопченая Оригинальная Мариола высшего сорта, нарезка, 80 г",https://edostavka.by/product/2204105,"Мясо, птица, колбасы",4.89,Комплексная пищевая добавка
2906,"Колбаса копчено-вареная Ветчинная высшего сорта, 1 кг",https://edostavka.by/product/2098668,"Мясо, птица, колбасы",22.95,Комплексная пищевая добавка
2908,"Колбаса сыровяленая Фуэт высший сорт, 180 г",https://edostavka.by/product/1065041,"Мясо, птица, колбасы",13.15,Комплексная пищевая добавка
2909,"Полендвица По домашнему из свинины, солёная, 1 кг",https://edostavka.by/product/514826,"Мясо, птица, колбасы",36.15,Комплексная пищевая добавка
2912,"Котлеты из говядины для бургера  Burger Chef. Original охлажденные, 400 г",https://edostavka.by/product/1378966,"Мясо, птица, колбасы",17.82,Комплексная пищевая добавка
2913,"Колбаски копчено-вареные Охотничьи высшего сорта, 1 кг",https://edostavka.by/product/1520976,"Мясо, птица, колбасы",19.09,Комплексная пищевая добавка
2914,"Колбаски сырокопченые Кабандос мини классические, высшего сорта, 60 г",https://edostavka.by/product/2166321,"Мясо, птица, колбасы",4.45,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2915,"Колбаса сырокопченая Софийская высший сорт, 1 кг",https://edostavka.by/product/1820879,"Мясо, птица, колбасы",30.99,Комплексная пищевая добавка; Посолочная смесь
2916,Уши свиные Смачные копчено-вареные 1 кг,https://edostavka.by/product/1409950,"Мясо, птица, колбасы",28.25,Комплексная пищевая добавка
2917,"Колбаса копчено-вареная Сервелат Ореховый высший сорт, 390 г",https://edostavka.by/product/704229,"Мясо, птица, колбасы",5.76,Комплексная пищевая добавка; Пищевая добавка (неуточнённая)
2918,Продукт сырокопченый из свинины Ветчина Пармская новая 1 кг,https://edostavka.by/product/1345415,"Мясо, птица, колбасы",53.09,Комплексная пищевая добавка
2920,"Сосиски вареные Любительские категории Б, 1 кг",https://edostavka.by/product/2199567,"Мясо, птица, колбасы",15.06,Комплексная пищевая добавка
2921,Ветчина копчено-вареная из свинины По-Европейски 1 кг,https://edostavka.by/product/2097022,"Мясо, птица, колбасы",24.29,Комплексная пищевая добавка; Посолочная смесь
2925,Колбаса копчено-вареная Банкетная салями 1 кг,https://edostavka.by/product/990161,"Мясо, птица, колбасы",21.39,Комплексная пищевая добавка
